age,income,credit_score,years_employed,debt_to_income,num_credit_cards,education,marital_status,credit_limit,loan_default
33,21930.0,781,6.6,0.07,2,0,1,12297,0
36,134547.0,775,15.5,0.048,2,3,2,35113,0
37,20000.0,537,7.5,0.42,4,2,0,6500,0
29,65396.0,842,19.1,0.226,4,1,1,24485,0
63,23218.0,475,7.0,0.28,3,1,0,5255,1
41,25128.0,575,1.5,0.327,1,0,2,5870,0
50,82801.0,707,19.6,0.029,4,1,2,25253,0
36,26795.0,548,9.2,0.049,4,1,1,12750,0
18,26269.0,682,9.6,0.099,1,1,1,14371,0
49,89881.0,679,,0.293,4,0,2,26001,0
18,130342.0,628,0.6,0.166,5,1,0,24909,0
44,60825.0,750,4.5,0.222,1,2,1,15153,0
24,21508.0,623,2.2,0.244,3,1,0,7122,0
75,24137.0,678,8.0,0.215,3,1,2,13286,0
59,38713.0,788,13.2,0.492,4,2,0,12675,0
47,46946.0,745,27.1,0.37,3,0,1,17584,0
64,20000.0,744,4.8,0.345,1,1,1,7469,0
32,64759.0,512,12.3,0.222,3,2,2,18024,0
53,38887.0,713,19.9,0.396,3,1,2,14721,0
48,20000.0,545,9.2,0.254,2,1,0,7349,0
49,20000.0,496,2.2,0.413,3,2,1,5676,0
64,24263.0,641,7.5,0.422,2,3,0,9671,0
56,34259.0,541,28.0,0.073,5,2,0,22551,0
49,164625.0,745,35.1,0.251,1,0,1,39337,0
20,43938.0,748,8.2,0.316,2,1,2,14450,0
31,20000.0,422,17.4,0.234,4,2,0,10609,0
43,43326.0,551,1.8,0.359,3,3,0,9589,0
46,27401.0,475,2.3,0.285,2,1,1,6935,0
28,47090.0,594,24.4,0.265,4,3,2,21288,0
80,57783.0,705,1.2,0.141,3,2,0,17069,0
68,95548.0,621,1.7,0.041,2,3,0,23616,0
54,35617.0,579,4.4,0.29,4,0,1,9257,0
46,134749.0,806,7.1,0.286,5,1,0,28337,0
42,75088.0,373,7.4,0.146,2,1,1,16380,0
31,20621.0,798,2.8,0.226,1,2,0,10913,0
46,,585,20.3,0.211,5,2,0,43288,0
49,47174.0,641,19.7,0.351,4,3,0,17787,0
26,20000.0,587,4.0,0.369,1,2,1,9015,0
50,136261.0,835,4.6,0.103,2,0,0,29945,0
43,191419.0,502,9.7,0.099,5,1,2,37512,0
18,35369.0,651,8.7,0.222,3,1,2,13234,0
32,24272.0,713,3.9,0.32,4,3,0,8760,0
39,31638.0,457,4.3,0.292,2,1,0,7230,0
73,64330.0,540,3.4,0.423,2,2,0,12310,0
53,100940.0,632,2.1,0.594,3,1,0,14181,0
25,57319.0,544,4.9,0.034,2,2,0,16912,0
52,39394.0,552,9.3,0.2,3,1,0,12731,0
22,120380.0,608,10.8,0.059,4,2,0,28149,0
61,28275.0,728,12.1,0.135,3,3,0,16370,0
38,82846.0,609,3.8,0.071,1,0,1,18878,0
44,28841.0,779,11.6,0.215,4,2,0,13527,0
65,51268.0,530,0.1,0.282,10,3,0,8949,0
26,33162.0,500,5.2,0.104,1,0,0,13304,0
24,34729.0,850,12.6,0.19,0,0,0,16923,0
36,26852.0,571,8.0,0.2,5,1,1,9929,0
61,106498.0,493,5.1,0.213,2,3,0,22546,0
22,20204.0,441,8.3,0.077,3,2,1,11968,0
18,,779,19.0,0.231,3,2,2,14524,0
38,198153.0,609,6.7,0.086,5,0,1,36860,0
53,79402.0,620,12.9,0.269,3,3,1,21589,0
63,20000.0,631,31.6,0.437,3,1,1,15842,0
38,23105.0,772,9.8,0.305,4,1,1,10135,0
39,20000.0,628,6.8,0.067,4,1,2,10113,0
62,20000.0,850,0.3,0.319,5,1,0,7694,0
18,20000.0,666,3.8,0.19,7,1,2,8486,0
39,32546.0,777,6.7,0.037,1,2,0,17687,0
48,20000.0,747,12.8,0.115,3,3,0,15276,0
52,38098.0,646,4.6,0.369,3,0,1,7331,0
37,20000.0,580,25.8,0.164,5,1,0,15606,0
46,38806.0,690,2.5,0.169,3,1,1,11787,1
18,26058.0,711,10.9,0.343,3,0,1,12671,0
35,120760.0,581,4.3,0.403,4,2,1,22454,0
52,112318.0,670,5.3,0.31,5,0,0,20806,0
30,68069.0,798,13.0,0.108,2,0,0,22809,0
46,27965.0,850,2.8,0.129,3,0,0,11601,0
52,177780.0,753,0.8,0.214,2,1,2,33448,0
40,20000.0,850,5.9,0.458,5,0,1,6297,1
48,,574,6.0,0.325,3,1,2,8894,0
31,33961.0,734,12.8,0.125,5,2,2,17616,0
42,220407.0,811,27.6,0.166,4,0,1,49289,0
54,30888.0,542,0.5,0.44,4,3,2,4075,0
47,,592,7.2,0.189,4,1,1,9377,0
36,20000.0,850,9.1,0.229,1,2,1,11555,0
48,77400.0,533,34.0,0.246,4,0,0,25276,0
56,77850.0,489,22.9,0.513,8,1,1,16448,0
18,68272.0,833,10.0,0.323,4,0,1,17111,0
62,21952.0,794,5.9,0.22,4,0,1,9933,0
40,20633.0,702,1.4,0.069,4,1,0,9402,0
51,20000.0,645,3.9,0.066,5,2,1,10875,0
63,38836.0,597,7.0,0.143,3,0,0,12953,0
24,20000.0,684,10.3,0.045,2,2,1,14467,0
34,20000.0,840,8.1,0.169,4,0,1,11243,0
41,25875.0,679,10.0,0.221,2,0,1,10858,0
33,24555.0,850,4.5,0.247,4,1,0,9545,0
71,23615.0,542,10.4,0.156,2,2,1,11155,0
32,52741.0,648,1.2,0.15,4,3,0,15040,0
37,38686.0,605,1.4,0.118,4,1,0,12207,0
48,28839.0,520,1.4,0.327,4,1,1,6042,0
27,42041.0,632,17.7,0.047,0,0,1,18733,0
39,20000.0,700,0.6,0.33,6,2,0,6949,0
50,39507.0,713,12.9,0.065,3,0,0,16801,0
40,40965.0,850,2.1,0.289,1,2,1,13801,0
44,20000.0,706,5.1,0.274,2,3,1,9941,0
37,80544.0,788,19.8,0.275,0,2,0,23727,0
22,20000.0,658,7.1,0.22,3,2,0,9227,0
50,39036.0,850,1.9,0.22,3,2,0,12980,0
71,92183.0,850,2.7,0.171,3,1,2,21280,0
45,76156.0,714,20.3,0.016,1,0,1,26662,0
48,37327.0,531,4.5,0.347,4,2,2,8771,0
55,27174.0,584,7.1,0.204,3,1,1,10940,0
26,77498.0,684,4.9,0.296,5,2,2,17317,0
71,62302.0,705,3.8,0.145,1,1,1,16127,0
48,22144.0,734,2.0,0.12,1,1,1,9258,0
69,20000.0,705,9.3,0.17,4,2,1,13286,0
34,20000.0,651,10.1,0.11,3,1,0,12212,0
72,41078.0,574,2.6,0.398,3,3,0,9063,0
57,33991.0,698,12.4,0.206,3,3,0,17102,0
53,90125.0,850,15.4,0.334,5,2,1,24914,0
49,48399.0,772,20.3,0.149,5,0,1,19700,0
41,105597.0,714,1.4,0.354,4,3,1,20634,0
63,20788.0,774,2.9,0.18,4,2,1,11866,0
47,90266.0,605,15.7,0.349,3,1,1,21670,0
18,23786.0,589,1.8,0.047,1,0,2,11823,0
28,67648.0,560,0.0,0.215,4,1,1,12699,0
42,20000.0,635,16.4,0.149,3,0,0,13288,0
50,43832.0,599,3.2,0.219,1,0,0,11686,0
44,20000.0,795,4.3,0.358,5,3,0,7433,0
63,29328.0,593,4.7,0.198,2,2,0,10221,0
18,51652.0,554,15.1,0.271,5,2,0,14108,0
47,23938.0,850,3.3,0.144,3,0,0,11572,0
18,20000.0,596,17.8,0.242,5,0,1,11405,0
56,71460.0,668,7.7,0.235,3,1,1,19042,0
44,33431.0,704,6.0,0.176,2,2,1,15358,0
51,24547.0,514,3.2,0.367,1,3,0,7649,0
32,37553.0,798,2.2,0.087,4,2,0,15040,0
64,299340.0,726,7.8,0.222,3,3,1,55022,0
61,91382.0,837,4.7,0.376,1,1,0,20554,0
54,92047.0,568,19.3,0.343,5,0,1,19567,0
43,51454.0,662,5.4,0.136,4,1,2,15593,0
54,41489.0,655,5.7,0.066,3,0,1,14598,0
34,20000.0,682,4.3,0.585,3,2,1,4670,0
58,21096.0,475,12.5,0.428,2,3,1,8576,0
70,24724.0,663,4.4,0.231,3,1,1,10034,0
61,20000.0,479,2.5,0.412,5,3,1,3698,0
34,20000.0,693,15.8,0.165,1,0,1,14993,0
50,20000.0,395,7.3,0.237,4,2,1,7569,0
26,35219.0,428,7.2,0.338,4,2,1,9722,0
54,69913.0,748,7.5,0.28,2,1,1,16372,0
52,88029.0,584,10.2,0.149,3,2,1,22796,0
18,50606.0,531,3.0,0.567,3,1,1,5184,0
28,20000.0,803,0.3,0.146,4,1,0,9963,0
41,20000.0,689,13.3,0.495,1,2,0,9845,0
40,20000.0,755,1.1,0.356,1,1,0,6554,0
27,20000.0,630,10.2,0.273,0,3,1,12650,0
51,20000.0,850,0.7,0.285,3,3,2,10104,0
49,31959.0,577,3.8,0.344,1,1,2,8935,0
42,20000.0,850,0.5,0.228,5,1,1,10441,0
34,47628.0,643,5.9,0.192,7,1,0,12563,0
61,30157.0,451,8.5,0.271,5,1,2,8069,0
70,36623.0,708,1.5,0.46,5,2,1,8447,0
38,90418.0,688,3.7,0.135,2,0,0,19536,0
36,20000.0,524,21.3,0.301,5,3,1,15873,0
52,50765.0,539,4.7,0.161,1,1,1,14689,0
40,35912.0,647,13.0,0.179,2,0,2,14718,0
43,27812.0,692,21.0,0.604,3,2,0,12198,0
56,73733.0,354,29.3,0.426,1,2,1,20519,0
18,73366.0,776,18.3,0.065,1,3,1,28434,0
65,20000.0,591,3.1,0.314,3,2,0,7007,0
46,31391.0,490,26.3,0.065,5,1,1,18694,0
39,45477.0,763,13.4,0.356,2,3,1,17225,0
44,29190.0,647,14.5,0.049,5,1,0,15648,0
44,57989.0,796,0.1,0.038,3,2,1,17030,0
19,45477.0,703,24.7,0.293,2,1,0,17887,0
67,157322.0,650,12.0,0.12,3,0,1,32928,0
46,20000.0,632,11.7,0.45,7,2,1,8800,0
52,32927.0,708,0.7,0.162,4,1,1,10592,0
59,20000.0,600,2.1,0.303,5,1,0,5097,0
30,58882.0,548,26.2,0.272,2,2,0,19136,0
52,20000.0,723,5.6,0.102,3,1,1,11908,0
41,47909.0,633,4.1,0.391,2,0,0,9260,0
58,21938.0,654,14.7,0.18,5,1,1,13088,0
18,20185.0,781,0.7,0.268,3,2,1,8467,0
44,20000.0,636,4.3,0.216,3,0,1,8367,0
36,25033.0,652,3.8,0.444,3,2,0,6290,0
51,86474.0,578,,0.489,1,0,1,13464,0
52,35591.0,702,2.9,0.087,4,0,0,13236,0
34,60003.0,692,1.9,0.133,7,1,1,14541,0
34,137546.0,758,1.5,0.101,2,2,0,30556,0
43,44847.0,581,8.2,0.053,3,1,1,15232,0
32,23224.0,595,20.1,0.129,1,1,1,15963,0
58,52775.0,745,5.7,0.069,5,1,0,17431,0
39,23495.0,680,2.8,0.312,3,2,1,10543,0
18,,541,1.4,0.023,3,2,1,9813,0
39,20000.0,807,14.2,0.112,5,0,1,13444,0
29,76192.0,446,28.5,0.232,2,1,2,23803,0
21,26667.0,744,3.4,0.269,3,2,0,10571,0
26,42011.0,498,2.8,0.21,2,3,1,11355,0
47,20000.0,850,7.4,0.143,5,0,0,11345,0
65,51470.0,465,11.9,0.209,1,2,0,15491,0
50,20000.0,788,4.9,0.185,4,2,1,9052,0
36,32423.0,640,8.0,0.348,2,1,0,8789,0
52,73296.0,606,10.1,0.159,1,1,1,19604,0
38,68364.0,672,25.9,0.219,0,1,1,23694,0
35,35681.0,726,1.4,0.23,0,3,1,11891,0
28,20000.0,541,40.0,0.087,5,2,1,21826,0
19,398016.0,552,4.0,0.213,2,1,1,64758,0
39,146780.0,728,10.3,0.332,7,0,2,27179,0
47,64740.0,445,6.8,0.166,1,2,1,16486,0
44,20000.0,580,5.3,0.169,1,1,0,10657,0
39,33161.0,850,9.6,0.036,2,0,1,16526,0
31,23512.0,534,4.0,0.127,3,2,0,8857,0
54,99816.0,788,1.1,0.395,5,1,0,18950,0
25,44802.0,580,5.4,0.106,0,0,1,13289,0
57,20000.0,711,,0.222,4,2,0,9137,0
30,24919.0,729,1.8,0.158,2,2,1,10620,1
34,89050.0,785,21.9,0.085,2,2,1,30454,0
23,130624.0,626,,0.03,8,2,2,27229,0
37,123336.0,850,4.2,0.249,0,1,2,27702,0
60,66544.0,579,1.3,0.183,4,1,0,15194,0
53,29670.0,678,6.1,0.144,0,1,0,13152,0
60,20000.0,679,2.9,0.176,5,0,0,9627,0
53,,515,5.4,0.011,3,3,1,16968,0
28,36262.0,616,2.0,0.227,2,1,0,10213,0
40,40619.0,669,0.4,0.119,2,1,2,11118,0
33,37916.0,598,12.1,0.447,1,1,0,10805,0
65,20000.0,850,8.2,0.227,0,1,0,13264,0
27,56723.0,549,3.3,0.14,0,1,2,15490,0
58,,792,,0.104,2,1,2,15897,0
58,62685.0,753,16.1,0.335,1,1,1,18657,0
72,77440.0,648,1.5,0.554,2,1,1,14409,0
39,58879.0,546,21.4,0.405,2,2,1,19236,0
56,26160.0,558,5.2,0.182,1,2,1,11668,0
79,34315.0,588,3.3,0.187,5,0,0,11024,0
36,39062.0,436,10.8,0.241,1,2,1,12533,0
22,39583.0,530,16.8,0.117,2,1,1,17986,0
18,80706.0,472,3.7,0.274,3,1,1,15716,0
56,60775.0,812,4.2,0.051,4,2,0,18807,0
18,191353.0,724,4.5,0.535,2,3,0,33400,0
39,,744,20.4,0.179,5,0,1,44024,0
52,38705.0,721,9.4,0.296,2,2,1,13012,0
48,20000.0,670,2.3,0.099,3,2,1,11439,0
51,97681.0,825,1.6,0.386,1,2,2,19603,0
48,23569.0,577,2.1,0.119,1,0,1,9394,0
64,20000.0,663,2.4,0.056,1,2,0,10517,0
31,26403.0,740,2.1,0.31,2,0,1,8411,0
35,25405.0,491,8.6,0.601,2,0,1,2017,0
33,59267.0,850,1.0,0.241,5,2,1,17340,0
57,20000.0,653,3.9,0.042,4,2,1,12548,0
59,20000.0,667,,0.194,2,3,0,11408,0
52,47788.0,801,2.7,0.294,5,0,0,11837,0
63,59776.0,760,0.5,0.142,3,1,1,15662,0
27,60672.0,655,0.7,0.398,6,0,0,9459,0
70,20000.0,666,1.1,0.535,0,1,0,2160,0
68,20000.0,470,14.5,0.218,3,1,0,10267,0
56,24214.0,583,8.6,0.162,1,2,2,11848,0
72,43998.0,712,0.5,0.202,3,1,0,12759,0
20,119179.0,703,4.0,0.274,3,2,1,23329,0
37,20000.0,797,2.6,0.157,4,1,2,7122,0
34,30437.0,636,6.9,0.244,2,2,2,10302,0
56,20000.0,484,5.9,0.008,3,2,1,12433,0
29,20000.0,777,5.2,0.139,4,0,1,11979,0
56,78713.0,822,3.0,0.24,2,1,0,18706,0
66,,758,1.2,0.126,2,2,2,18059,0
55,52028.0,630,10.9,0.204,4,2,0,17401,0
49,75873.0,775,17.0,0.248,3,1,0,21082,0
30,24741.0,850,23.1,0.083,3,0,0,19713,0
32,25691.0,664,0.5,0.128,4,3,0,12068,0
64,208686.0,493,10.8,0.487,1,2,1,33260,0
57,29814.0,580,10.4,0.119,3,2,0,15468,0
44,65389.0,725,23.5,0.099,4,1,0,24059,0
39,36501.0,457,2.3,0.375,2,2,0,7688,0
18,20000.0,670,10.8,0.295,1,3,1,10408,0
29,20000.0,696,0.4,0.342,4,2,1,5548,0
74,22852.0,834,8.0,0.346,3,1,1,11327,0
26,84532.0,807,3.5,0.327,4,3,1,19371,0
48,68230.0,754,11.7,0.454,1,2,0,17117,0
60,75453.0,390,15.9,0.296,5,0,0,17425,0
26,20000.0,761,3.6,0.359,3,2,2,8764,0
48,132283.0,735,6.0,0.371,3,0,0,23297,0
59,20000.0,681,1.0,0.032,3,2,1,11225,0
45,43056.0,442,4.3,0.222,3,2,0,11180,0
80,36016.0,557,3.6,0.182,4,2,0,9844,0
20,31600.0,510,1.6,0.072,2,1,1,11350,0
61,105966.0,408,18.0,0.301,2,3,1,25921,0
42,20659.0,650,1.3,0.202,4,3,1,9652,0
57,20000.0,554,8.1,0.211,2,1,0,10735,0
52,36901.0,850,17.7,0.223,3,1,1,16459,0
34,,630,19.4,0.246,4,3,1,14686,0
48,500000.0,805,12.6,0.21,3,0,1,83306,0
18,62393.0,462,1.6,0.129,4,1,1,13494,0
54,26174.0,586,13.6,0.072,1,1,2,15498,0
49,20000.0,662,2.6,0.289,3,0,1,6337,0
55,20000.0,541,20.4,0.147,6,1,1,16121,0
61,20000.0,599,9.9,0.071,3,2,0,15281,0
51,39813.0,624,12.3,0.019,2,1,0,16786,0
47,113762.0,622,,0.196,2,2,1,22518,0
32,89085.0,850,7.0,0.402,2,1,1,18689,0
34,43620.0,695,13.8,0.178,2,0,1,15383,0
63,28042.0,708,15.8,0.299,3,2,0,14804,0
67,45028.0,715,0.2,0.054,1,2,0,13629,0
41,23983.0,724,,0.141,1,2,0,17424,0
46,143586.0,640,,0.194,4,1,0,27178,0
31,31215.0,612,7.6,0.156,2,0,0,12706,0
63,33892.0,670,,0.201,4,0,2,12982,0
55,20000.0,789,0.9,0.317,5,2,0,8293,0
74,31059.0,785,0.4,0.225,6,1,0,9503,0
32,70911.0,621,12.3,0.084,2,3,1,23419,0
39,20000.0,742,3.9,0.106,0,2,1,12478,0
48,20000.0,627,0.9,0.106,3,0,1,6223,0
55,68471.0,654,11.5,0.366,3,3,1,18750,0
42,20000.0,593,15.1,0.244,2,1,0,12828,0
32,84647.0,628,7.1,0.16,5,1,1,19674,0
58,23725.0,811,1.4,0.107,3,2,0,11636,0
56,26613.0,661,0.1,0.211,1,0,0,10093,0
31,20000.0,666,9.7,0.157,2,0,2,14767,0
65,49140.0,476,6.4,0.191,1,1,1,12710,0
63,259860.0,613,,0.277,6,2,1,46579,0
47,67860.0,621,13.4,0.324,3,1,0,18493,0
46,20000.0,551,4.6,0.26,5,2,0,8481,0
53,90084.0,653,1.1,0.34,5,1,1,16230,0
32,28188.0,598,22.5,0.056,6,2,0,17874,0
45,109053.0,660,6.3,0.247,5,1,1,22623,0
18,69240.0,665,7.6,0.353,1,3,0,18672,0
58,20000.0,535,21.7,0.167,1,3,1,16207,0
22,20000.0,602,21.5,0.033,2,3,1,18569,0
68,77305.0,659,6.8,0.161,4,0,1,18325,0
40,41000.0,792,2.8,0.315,3,1,0,11803,0
42,20000.0,681,40.0,0.372,5,1,0,16789,0
36,21876.0,571,9.1,0.124,2,2,1,12432,0
41,20000.0,698,4.2,0.145,1,1,0,9458,0
66,33837.0,850,6.6,0.32,4,2,1,12471,0
18,212894.0,760,4.3,0.134,0,2,0,40026,0
64,69144.0,716,17.5,0.27,3,0,2,18462,0
50,209470.0,737,5.3,0.127,3,2,1,40390,0
27,73564.0,823,13.9,0.103,2,1,1,23520,0
29,82618.0,779,,0.123,4,1,1,24408,0
70,176180.0,718,13.9,0.075,6,1,0,37864,0
31,49110.0,778,10.2,0.29,2,0,0,15204,0
28,31264.0,520,15.4,0.024,4,0,1,16403,0
62,82961.0,470,3.9,0.124,2,2,0,20133,0
50,116200.0,669,1.0,0.254,5,3,0,22120,0
31,24736.0,658,14.8,0.303,1,2,0,14649,0
48,20389.0,585,5.5,0.35,2,1,0,7555,0
30,40582.0,749,1.1,0.1,4,1,1,14898,0
62,70629.0,426,1.0,0.379,3,2,0,11670,0
61,68767.0,586,1.4,0.311,0,3,2,14537,0
53,20000.0,592,11.1,0.32,3,1,0,8575,0
50,167592.0,454,9.9,0.548,2,1,0,28020,0
71,21743.0,829,1.8,0.226,4,1,0,9387,0
45,29376.0,487,15.0,0.264,1,3,1,12296,0
27,20000.0,579,2.6,0.289,3,2,0,7555,0
52,314476.0,759,12.6,0.132,4,2,0,59024,0
76,44075.0,728,5.4,0.542,1,0,0,8863,0
30,20000.0,517,10.5,0.176,1,1,1,11940,0
40,72485.0,732,3.8,0.275,6,2,0,16460,0
51,67192.0,685,,0.122,3,2,1,16800,0
44,31251.0,850,14.7,0.035,2,3,2,19141,0
30,71146.0,698,0.3,0.302,6,2,0,13503,0
62,20000.0,633,29.4,0.265,2,1,0,16608,0
80,24481.0,547,8.4,0.059,1,2,1,13910,0
48,20000.0,561,4.5,0.179,1,2,0,10395,0
31,20000.0,551,7.9,0.062,3,2,0,13695,0
22,154215.0,815,1.0,0.134,3,3,1,32883,0
49,135015.0,652,5.8,0.207,2,0,1,26168,0
62,38278.0,718,33.6,0.073,4,2,0,25260,0
52,137358.0,832,2.1,0.088,4,1,2,30258,0
45,31950.0,367,10.2,0.288,2,1,0,9222,0
36,29890.0,803,4.6,0.191,4,0,2,12022,0
29,37995.0,657,8.5,0.445,3,2,1,9364,0
58,32862.0,702,1.8,0.334,3,3,1,10279,0
59,30572.0,551,5.1,0.154,3,0,1,10256,0
22,90646.0,559,31.3,0.584,2,2,1,24477,0
69,40950.0,709,1.7,0.442,1,1,2,8122,0
54,64215.0,850,8.1,0.234,0,1,0,19837,0
66,82876.0,770,6.9,0.104,4,2,0,21548,0
25,49541.0,802,6.7,0.316,4,2,1,15023,0
25,20000.0,627,7.6,0.322,4,1,0,8018,0
43,20000.0,578,5.6,0.168,2,3,1,7231,0
53,40906.0,556,0.1,0.233,4,2,0,9443,0
72,31666.0,591,18.4,0.19,2,3,1,17180,0
56,38945.0,404,14.0,0.388,4,2,2,10923,0
41,35852.0,563,1.5,0.347,3,3,1,8755,0
30,286891.0,583,4.3,0.206,3,1,1,48512,0
63,20000.0,629,11.8,0.327,3,3,1,11103,0
31,20000.0,666,,0.162,3,3,1,21175,0
69,47377.0,693,24.1,0.127,2,1,0,23134,0
41,26873.0,648,18.4,0.197,3,3,0,15741,0
69,46763.0,580,1.4,0.458,4,2,1,6216,0
55,57937.0,414,19.7,0.084,2,2,1,21208,0
43,101446.0,581,16.9,0.244,4,0,1,23649,0
37,20000.0,533,3.8,0.154,3,0,1,8654,0
40,23263.0,706,4.0,0.312,1,2,0,9321,0
51,51175.0,759,4.9,0.024,1,1,1,18215,0
46,67263.0,763,8.5,0.118,5,0,0,19640,0
36,209978.0,741,2.4,0.217,1,1,1,38586,0
43,78008.0,634,0.2,0.031,3,2,0,18771,0
46,34703.0,587,1.2,0.548,3,1,0,3002,0
18,20000.0,560,4.6,0.4,0,2,1,7096,0
52,23123.0,469,2.7,0.133,1,2,1,9041,0
30,22603.0,769,11.6,0.098,2,1,0,14654,0
28,61340.0,629,0.9,0.046,1,0,2,17877,0
20,44605.0,500,,0.191,0,1,0,17618,0
18,20000.0,551,18.1,0.294,1,3,1,13312,0
25,25624.0,546,19.2,0.131,1,1,0,16282,0
34,73280.0,655,10.8,0.041,3,2,1,21521,0
74,,778,0.9,0.218,1,2,1,15217,0
37,57235.0,608,4.6,0.125,4,0,0,15148,0
48,49332.0,380,1.1,0.183,6,2,2,10927,0
51,133405.0,627,35.2,0.177,3,1,1,37749,0
47,43863.0,631,3.2,0.181,3,1,1,9761,0
44,26667.0,623,7.0,0.389,3,1,0,8175,0
27,20000.0,575,12.1,0.396,3,0,2,5826,0
67,44342.0,676,20.3,0.436,4,1,0,13735,0
72,20000.0,658,11.3,0.209,5,0,0,10832,0
20,31337.0,647,9.0,0.048,6,2,1,14319,0
30,30802.0,700,5.0,0.247,8,1,0,10436,0
41,20000.0,598,7.4,0.382,6,2,1,7579,0
31,20000.0,592,0.8,0.288,3,1,1,6039,0
53,69406.0,816,17.2,0.248,2,1,1,22393,0
34,43677.0,717,6.3,0.376,4,2,0,11611,0
77,39396.0,749,0.3,0.357,2,2,1,10740,0
63,46401.0,797,,0.366,2,1,0,17897,0
48,39109.0,713,5.4,0.219,3,2,1,11848,0
60,98154.0,761,16.2,0.361,2,0,2,23205,0
62,40084.0,460,,0.102,3,0,1,13328,0
37,20000.0,674,13.5,0.339,6,2,1,10956,0
33,133800.0,628,0.5,0.21,2,1,0,26663,0
46,48838.0,850,2.3,0.172,3,1,0,15636,0
58,22665.0,761,16.7,0.144,3,2,0,18181,0
47,20000.0,574,18.3,0.068,1,1,0,16706,0
21,49848.0,695,4.9,0.123,1,2,0,17758,0
33,33066.0,670,4.6,0.32,4,0,1,8657,0
44,127940.0,705,1.5,0.399,1,2,0,23789,0
44,27537.0,528,27.6,0.137,3,0,1,16437,0
75,20000.0,693,1.9,0.071,3,1,1,10693,0
24,74357.0,623,1.7,0.28,4,2,0,15320,0
53,76132.0,684,8.6,0.214,3,1,2,18947,0
67,41561.0,563,2.2,0.064,2,3,1,15030,0
79,62385.0,580,22.3,0.161,2,2,1,23966,0
39,35237.0,791,0.1,0.409,6,1,1,7860,0
52,43787.0,524,0.0,0.128,4,0,1,10411,0
54,92226.0,533,5.6,0.306,2,0,0,16514,0
48,59889.0,644,5.4,0.139,5,2,1,16792,0
44,31716.0,557,1.4,0.301,1,0,1,7095,0
52,107140.0,544,5.5,0.39,3,1,0,17119,0
18,20000.0,663,4.2,0.245,1,0,1,7670,0
55,187523.0,469,17.7,0.055,3,0,2,39114,0
47,20000.0,529,0.1,0.338,2,1,0,5033,0
42,21990.0,850,29.9,0.243,6,3,0,21702,0
76,35146.0,705,7.8,0.452,2,2,0,10511,0
35,32300.0,560,1.3,0.082,1,2,1,12345,0
39,81237.0,700,0.4,0.191,2,2,0,19630,0
75,20000.0,718,6.2,0.565,2,0,0,3855,0
33,44740.0,769,2.1,0.122,5,3,0,15576,0
37,,635,2.9,0.072,1,1,1,13130,0
43,45987.0,767,2.2,0.267,2,0,1,13015,0
58,34482.0,405,8.4,0.275,2,1,1,9412,0
48,39118.0,523,6.5,0.135,4,2,1,12458,0
26,23390.0,670,0.6,0.357,3,0,2,6901,0
37,24148.0,690,6.0,0.229,4,2,1,10526,0
36,45698.0,541,12.5,0.263,1,1,2,15256,0
44,77263.0,681,0.7,0.284,3,2,2,15214,0
51,22502.0,575,17.6,0.283,2,2,0,12588,0
51,20000.0,617,6.9,0.366,3,3,0,9910,0
18,59324.0,773,24.1,0.322,2,2,1,23204,0
61,35383.0,759,1.3,0.051,1,2,0,15202,0
49,70573.0,530,40.0,0.153,6,3,1,29599,0
66,20000.0,523,8.3,0.288,3,2,1,9399,0
52,20000.0,601,6.7,0.161,2,2,0,11937,0
62,23709.0,647,,0.177,3,0,1,9983,0
52,20000.0,571,0.2,0.339,5,0,0,2598,0
65,34097.0,775,22.5,0.169,5,0,0,16203,0
53,21819.0,692,8.3,0.196,4,2,1,12038,0
44,65697.0,699,0.8,0.208,1,1,0,15203,0
79,28839.0,498,0.2,0.276,3,1,1,6733,0
58,40961.0,790,0.4,0.522,0,0,1,7635,0
54,41196.0,312,7.5,0.233,5,1,0,9883,0
26,42445.0,750,7.6,0.187,1,1,0,14531,0
26,,762,5.5,0.112,4,2,1,16000,0
49,54638.0,598,2.9,0.273,2,1,1,13448,0
47,20000.0,803,6.1,0.137,2,1,1,11210,0
36,111250.0,642,,0.153,3,1,2,25348,0
47,30055.0,657,0.2,0.38,4,0,0,4271,0
69,20000.0,691,2.7,0.182,4,1,0,9009,0
55,42212.0,850,0.4,0.587,3,0,1,7352,0
28,20000.0,811,18.4,0.442,3,1,1,11265,0
43,61838.0,734,10.3,0.141,5,1,1,18749,0
33,212710.0,540,40.0,0.384,4,0,0,44470,0
39,20000.0,667,2.9,0.175,7,2,1,8620,0
39,47377.0,552,16.9,0.081,4,1,1,18115,0
38,20000.0,749,7.4,0.191,6,2,1,11101,1
26,52215.0,667,4.8,0.382,8,2,1,10469,0
43,20000.0,515,2.0,0.137,3,1,0,7825,0
37,22029.0,660,10.7,0.177,3,1,1,11129,0
18,20000.0,548,18.8,0.215,3,2,1,13501,0
76,65233.0,668,2.1,0.301,6,1,2,10627,0
61,81295.0,547,1.5,0.074,2,0,2,19293,0
39,37001.0,653,9.5,0.367,3,2,1,11224,0
45,20000.0,740,30.2,0.129,2,2,1,19590,0
27,129524.0,644,11.1,0.421,4,1,1,24988,0
70,20000.0,603,2.7,0.307,3,3,1,8491,0
73,20000.0,674,4.4,0.415,1,2,0,7673,0
